MAWB,FWB_Status,FWB_Received_In_Time,FWB_Correct,LAT_Status,LAT_Received_In_Time,LAT_Correct,RCS_Status,RCS_Received_In_Time,RCS_Correct,DEP_Status,DEP_Received_In_Time,DEP_Correct,ARR_Status,ARR_Received_In_Time,ARR_Correct,RCF_Status,RCF_Received_In_Time,RCF_Correct,NFD_Status,NFD_Received_In_Time,NFD_Correct
MAWB104451,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104452,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104453,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
MAWB104454,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104455,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104456,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104457,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104458,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB104459,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104460,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104461,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB104462,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB104463,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104464,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
MAWB104465,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB104466,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
MAWB104467,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104468,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104469,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB104470,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104471,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104472,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1
MAWB104473,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB104474,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104475,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1
MAWB104476,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104477,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104478,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104479,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104480,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104481,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104482,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB104483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104485,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104486,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB104487,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
MAWB104489,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104490,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104491,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104492,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB104493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB104494,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB104495,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104496,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
MAWB104498,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104499,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104500,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
MAWB104501,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104502,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104503,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB104504,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB104505,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB104506,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104507,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB104508,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB104509,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104510,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104511,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB104512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104513,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB104514,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB104515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104516,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104517,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104518,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0
MAWB104519,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104520,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB104521,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104522,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104523,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104524,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB104525,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104526,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
MAWB104528,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
MAWB104529,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB104530,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104531,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
MAWB104533,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104534,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB104535,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB104536,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB104537,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104538,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104539,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104540,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB104541,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104542,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104543,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB104545,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB104546,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104547,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB104548,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104549,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104550,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104551,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104552,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104553,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
MAWB104554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB104555,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB104556,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104557,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB104558,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
MAWB104559,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104560,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104561,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB104562,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104563,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104564,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104565,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB104566,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104568,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104569,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104570,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104571,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB104572,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104573,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104574,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104575,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB104576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104577,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104578,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104579,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104580,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104581,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104582,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB104583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104584,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104585,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104586,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1
MAWB104587,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104588,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104589,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104590,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104591,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104592,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB104593,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1
MAWB104594,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104595,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104596,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
MAWB104597,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104598,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104599,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104600,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB104601,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104602,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104603,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB104604,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB104605,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
MAWB104606,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104607,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104608,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104609,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104610,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104611,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1
MAWB104612,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104613,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104614,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104615,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104616,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104617,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104618,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB104619,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104620,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104621,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB104622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104623,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104624,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB104625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104626,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104627,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104628,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB104629,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104630,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104631,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104632,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB104633,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104634,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB104636,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
MAWB104637,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB104638,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104639,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
MAWB104640,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0
MAWB104641,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104643,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB104644,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104645,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104646,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104647,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104648,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB104650,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB104651,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
MAWB104652,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104653,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104654,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104655,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104656,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
MAWB104657,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
MAWB104658,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104659,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104660,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104661,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104662,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104663,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB104664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104665,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104666,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104667,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB104668,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB104669,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB104670,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB104671,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104673,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104674,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104675,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB104676,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104677,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104678,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104680,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1
MAWB104681,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB104682,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
MAWB104683,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104684,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104685,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
MAWB104686,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104687,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104689,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB104690,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104691,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104692,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104693,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104694,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104695,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1
MAWB104696,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104697,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104698,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104699,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1
MAWB104700,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB104701,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104702,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104704,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB104705,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB104706,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104707,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104708,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104709,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104710,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
MAWB104711,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104712,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104713,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104714,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104715,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB104716,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB104717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104718,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
MAWB104719,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104720,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB104721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB104722,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0
MAWB104723,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB104724,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB104725,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB104726,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
MAWB104727,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1
MAWB104728,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB104729,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB104730,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0
MAWB104731,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
